[GEN 0] best = 0.4679
[GEN 5] best = 0.6624 | gen_best = 0.6624 | mean = 0.1996
[GEN 10] best = 0.7941 | gen_best = 0.7941 | mean = 0.2163
[GEN 15] best = 0.7941 | gen_best = 0.7941 | mean = 0.2209
[GEN 20] best = 0.9361 | gen_best = 0.9361 | mean = 0.2658
[GEN 25] best = 0.9432 | gen_best = 0.9432 | mean = 0.3194
[GEN 30] best = 0.9474 | gen_best = 0.9474 | mean = 0.4618
[GEN 35] best = 0.9474 | gen_best = 0.9474 | mean = 0.4356
[GEN 40] best = 0.9474 | gen_best = 0.9474 | mean = 0.3671
[GEN 45] best = 0.9474 | gen_best = 0.9474 | mean = 0.3226
[GEN 50] best = 0.9494 | gen_best = 0.9494 | mean = 0.3705
[GEN 55] best = 0.9494 | gen_best = 0.9494 | mean = 0.3402
[GEN 60] best = 0.9514 | gen_best = 0.9514 | mean = 0.2823
[GEN 65] best = 0.9514 | gen_best = 0.9514 | mean = 0.2958
[GEN 70] best = 0.9514 | gen_best = 0.9514 | mean = 0.3655
[GEN 75] best = 0.9518 | gen_best = 0.9518 | mean = 0.2787
[GEN 80] best = 0.9521 | gen_best = 0.9518 | mean = 0.2769
[GEN 85] best = 0.9521 | gen_best = 0.9518 | mean = 0.3356
[GEN 90] best = 0.9521 | gen_best = 0.9518 | mean = 0.3844
[EA] Best fitness = 0.9521
[EA] Guardado: out\mlp_easy_2N__major_8bars__pop60_gen90__wr0p2_wm0p8.mid
