[GEN 0] best = 0.0909
[GEN 5] best = 0.0909 | gen_best = 0.0909 | mean = 0.0376
[GEN 10] best = 0.0909 | gen_best = 0.0909 | mean = 0.0448
[GEN 15] best = 0.0909 | gen_best = 0.0909 | mean = 0.0537
[GEN 20] best = 0.0909 | gen_best = 0.0909 | mean = 0.0477
[GEN 25] best = 0.0909 | gen_best = 0.0909 | mean = 0.0522
[GEN 30] best = 0.0909 | gen_best = 0.0909 | mean = 0.0634
[GEN 35] best = 0.0924 | gen_best = 0.0924 | mean = 0.0616
[GEN 40] best = 0.0946 | gen_best = 0.0946 | mean = 0.0551
[GEN 45] best = 0.0964 | gen_best = 0.0964 | mean = 0.0635
[GEN 50] best = 0.5277 | gen_best = 0.5277 | mean = 0.0666
[GEN 55] best = 0.9976 | gen_best = 0.9976 | mean = 0.1310
[GEN 60] best = 0.9976 | gen_best = 0.9976 | mean = 0.1137
[GEN 65] best = 0.9997 | gen_best = 0.9997 | mean = 0.1492
[GEN 70] best = 0.9997 | gen_best = 0.9997 | mean = 0.1190
[GEN 75] best = 0.9997 | gen_best = 0.9997 | mean = 0.1852
[GEN 80] best = 1.0000 | gen_best = 1.0000 | mean = 0.2880
[GEN 85] best = 1.0000 | gen_best = 1.0000 | mean = 0.4486
[GEN 90] best = 1.0000 | gen_best = 1.0000 | mean = 0.6968
[EA] Best fitness = 1.0000
[EA] Guardado: out\mlp_hard_1N__minor_8bars__pop60_gen90__wr0p0_wm1p0.mid
